Max_Temperature_C,Min_Temperature_C,GDD,Humidity_Level,Soil_Type,Daily_Precipitation_mm,Sunlight_Duration_hrs
25.51410484356991,9.181435123773792,17.347769983671853,68.0346278897552,Clay,5.877032283414765,6.4975629150583565
24.65305515283528,8.951823204130815,16.80243917848305,51.40823210721656,Sandy,0.6404352386478851,9.850652426646068
24.096688913232132,10.304709744067445,17.20069932864979,65.23081680690483,Clay,8.624341301411569,8.831624194531766
20.56443402889772,8.355160135235598,14.459797082066657,58.2259819775951,Clay,9.614996792371473,11.447343602476996
22.840467374815873,12.242061334648943,17.54126435473241,59.2806935910773,Sandy,2.467474206673809,8.179135176545095
23.618083687120638,10.000414129836393,16.809248908478516,70.31106241500632,Sandy,4.500952685908594,7.722913580625772
28.171366678656746,9.981399357722772,19.07638301818976,51.27673422389007,Sandy,0.2213445102949707,9.00440943686519
26.030854868705383,9.344210566974164,17.687532717839773,52.721584467780794,Clay,6.407102247272215,8.735677114611967
19.7108795339118,10.310381367717959,15.01063045081488,76.98567164514546,Loam,4.139260580525889,8.06656827730313
25.972251908184386,11.65019652933527,18.81122421875983,42.24897179403889,Clay,2.700584661015557,10.162447792189973
23.84475315875105,8.2657395685782,16.055246363664626,59.425371936533615,Clay,2.0683711061660848,10.55737100348345
22.969233999082125,8.683767021849487,15.826500510465806,76.51203201631446,Loam,6.540230776587604,11.11790381418082
26.835028866522602,9.39254794244667,18.113788404484637,64.41452031272628,Sandy,4.162170310323145,11.837139628262058
28.092998567487854,7.30825815305357,17.700628360270713,61.85628296848528,Clay,1.7965928902991202,7.599937152795027
27.793840357348596,8.361484280557004,18.0776623189528,49.98976716917421,Loam,6.891090814868241,10.29656089493977
22.482347430332084,9.047558252910681,15.764952841621383,53.73101956257793,Sandy,5.650722830366936,8.36554941297447
24.072362872446355,11.748778361425455,17.910570616935907,74.08193663218772,Sandy,8.586720549294961,10.062491831706648
25.99379029421069,10.52512265800385,18.25945647610727,62.368725270738324,Clay,1.174758988764929,8.855890142095323
27.926635381367078,10.387179822735089,19.156907602051085,60.589687750271196,Sandy,7.856666019444561,11.96263861660759
23.56247728646413,11.701795924335944,17.632136605400035,43.98318854160116,Sandy,6.73516786817259,10.3734128147445
24.44302307000855,9.725256423201207,17.08413974660488,40.64112625820493,Loam,1.1501093682809782,11.714947802605947
21.680995077981915,10.78092969985778,16.23096238891985,78.54740754748197,Loam,6.948207298717207,11.009817296887114
21.411380127757987,9.793556494135007,15.602468310946497,55.07944669147366,Sandy,4.415472888798304,11.417406066980227
27.437577467182592,10.530724698799258,18.984151082990927,64.12852248398018,Loam,9.449847855558431,10.88651518328805
29.06872008571247,8.834482684776836,18.951601385244654,43.1886029274914,Sandy,1.4161135061789931,8.754954782255467
24.783969635258998,5.122365683447142,14.95316765935307,67.32457142892187,Clay,6.42833390815738,7.510730720081306
28.010598693676073,9.731441675627392,18.871020184651734,77.30266834823843,Loam,3.8198004546294593,8.221921052703134
26.084908075142902,12.845496272199881,19.465202173671393,63.02661011989679,Sandy,9.568146705908777,6.1214173958397025
23.06464073618463,11.852430804483184,17.458535770333906,45.04461289501642,Sandy,3.299748952902765,9.143959004788003
26.084186816525243,11.930794969182342,19.00749089285379,63.26886109893907,Loam,9.621859094918001,9.030346801622452
29.614109699397908,12.472261443612435,21.04318557150517,70.6538885241861,Loam,9.01485851100749,9.15150278898293
24.892521882670145,10.177315181922875,17.53491853229651,56.25666146296075,Clay,2.7038323531065633,11.844187349832383
29.693930967442018,10.394631414811192,20.044281191126604,75.19350991765872,Sandy,8.035417768264278,11.468724020729036
18.0,8.7646962091313,13.38234810456565,65.94731813429458,Clay,9.95604201803506,6.970276669980648
27.465707513125672,9.367854287945901,18.416780900535787,75.9699567315681,Clay,2.5266300217128235,8.213295129335336
25.261141204714512,11.231542299542284,18.246341752128398,64.9402124498935,Clay,4.3677716932331965,8.543737076779571
24.102977948602398,12.407768874337632,18.255373411470014,45.25151888019297,Loam,5.201807365667596,8.163197507109887
25.275282329606508,9.721107448638001,17.498194889122253,52.38766844420756,Clay,2.949311358038643,10.790975781623478
19.037293256197323,9.099621470297176,14.06845736324725,48.07179793009828,Loam,0.1526483964602976,9.144226019205522
24.340984336487463,10.001055917713195,17.171020127100327,76.3530599086745,Loam,2.2012924419752666,9.43259890182975
26.07133771453524,11.20241349785823,18.636875606196735,70.4160026914993,Clay,2.8193688434175845,11.118081353927554
29.433682134224547,7.112290367732916,18.272986250978732,67.05593475640023,Clay,4.435997013181872,10.835568920492152
23.44518934517906,5.407638093725524,14.426413719452292,52.038652785264865,Sandy,1.7110247841340187,6.793269136921798
22.574519191320437,8.898926301016832,15.736722746168635,47.36179088200854,Clay,8.732543566916727,10.283487504501807
23.49472886924639,7.558575148171682,15.526652008709036,70.25804351955648,Sandy,7.049111327313361,8.612616773412213
27.746206353106224,8.983719604705378,18.3649629789058,58.96631783516319,Clay,0.8520047755966198,7.767893418375003
25.986253328979053,9.704439362365058,17.845346345672056,49.03158208602517,Clay,6.500924511399314,6.300112925413118
23.410719388698883,9.093503181953974,16.25211128532643,64.664879126611,Clay,6.536564764056204,8.923497362072705
26.539802299340067,12.90493506894149,19.72236868414078,41.61335408553808,Clay,9.562211736436277,8.132620084347188
25.291232648044122,10.65348952920464,17.972361088624382,53.04681016513014,Sandy,0.030208713561612477,7.509078238058405
27.90593497159867,10.600948719221657,19.253441845410162,58.74227978364539,Sandy,2.479324498058072,10.168030377581745
22.893840718367944,11.244414288086803,17.069127503227374,45.91833336437623,Clay,9.277914793753155,10.616912323893523
24.017013560206696,7.722333764438462,15.86967366232258,79.38617910363358,Clay,9.32133915398283,7.468737114176549
23.823675540603528,12.078223574840537,17.950949557722033,48.36389458358457,Sandy,7.205864193706374,6.296684620076084
20.609455155603644,9.84847142692908,15.228963291266362,45.214125201730624,Loam,7.6576332104753995,11.09251620339141
25.88836083119373,11.340961234482425,18.61466103283808,48.14139495547586,Loam,0.9148295792964711,6.0597584472258195
25.783165816539668,7.856285533919689,16.819725675229677,70.76244532638897,Loam,5.138758347782336,11.622674963528832
25.015340369927383,6.892482467967872,15.953911418947627,57.020226370873715,Sandy,2.3158299128899937,9.765719243896235
24.29623859987456,11.635779316050057,17.96600895796231,62.61663759010152,Sandy,1.8121804361361726,7.931079811207922
20.753887773848756,10.752819052195033,15.753353413021895,40.84036627945443,Loam,8.103032991233325,7.478867457460417
23.738064031703924,8.19589689128498,15.966980461494451,41.37725234293258,Loam,1.3503813668054743,6.054033985586852
23.971856450419693,8.26067383745061,16.116265143935152,57.83302199308065,Clay,4.686516369963853,7.412828502065263
22.593168192335142,12.25086956882954,17.422018880582343,72.66620972806494,Sandy,9.38578239586033,6.826369809102847
24.516142865001974,7.621176214265344,16.06865953963366,75.40955514830262,Sandy,1.8583205556534255,9.672997324338873
26.212152570443614,13.285345906511926,19.74874923847777,43.46826270382561,Loam,9.779934237382346,6.999273531562808
30.0,8.198758530704263,19.09937926535213,61.53452408404091,Loam,9.94287985761059,9.171779025219717
25.523733438495515,11.276783851216766,18.40025864485614,76.52918745117083,Sandy,5.556171546824029,9.540698534066825
25.772651172168292,9.34276304850203,17.557707110335162,55.51891017591545,Clay,1.7014274017715791,7.788250190081487
24.7766622527015,11.206374862164687,17.991518557433093,73.18263325713474,Loam,3.1610488794089564,6.210389694112312
19.243686354102877,8.911771995771614,14.077729174937247,45.347826175977445,Sandy,4.2449283267653515,6.223523283685177
24.920458373652348,9.674414187855412,17.297436280753878,77.41577958671195,Sandy,3.093242243582229,6.158083993163506
25.18069062982308,10.081838350791442,17.63126449030726,70.05693270125211,Clay,2.806355798765158,10.434748002819276
30.0,7.9956250884370546,18.997812544218526,77.65337571147606,Clay,9.722297092163576,7.908058228885789
24.422917105656634,11.481648690840252,17.95228289824844,67.06468934210025,Loam,1.5336482741574564,10.777801115805982
25.904642027000836,8.973572867056829,17.43910744702883,54.536157279977076,Loam,7.333279087168623,8.590396943057094
24.89586469088427,9.542800169319962,17.219332430102117,77.5272469009889,Loam,0.004102894391748713,8.717988604979784
21.493965887141403,8.011301250782976,14.752633568962189,51.02267105236714,Sandy,5.9618266940237685,9.077295615057443
28.42846844354506,5.0,16.71423422177253,53.2869008824693,Loam,9.159430039540524,10.278188738250623
27.255799098060322,9.617944474799662,18.436871786429993,68.03233672006961,Sandy,2.87934094093219,7.641017194978242
27.373095841129143,14.825230843225832,21.099163342177487,70.61265198101545,Loam,1.855259752577192,6.729524097201161
22.271837635615782,11.569208575796047,16.920523105705914,77.17613935396615,Clay,6.516797948784269,9.33634401114877
29.2083829328083,9.961479240531212,19.584931086669755,48.19209636224838,Clay,7.126014072983931,7.961865739456435
20.794446811623157,9.474218341583464,15.13433257660331,71.91992140876896,Sandy,6.880305189519813,8.654947882008225
26.76057128140081,10.044931785624092,18.40275153351245,69.54184213587854,Clay,3.1931688002137406,9.881680250023832
30.0,11.09423823035042,20.54711911517521,42.551782250143916,Sandy,2.5220240215933085,8.964754446847625
22.028391024607934,7.63837436938231,14.833382696995123,55.48892564840828,Sandy,9.559187999620441,9.721672902605057
23.301106811191683,12.228643389337744,17.764875100264714,51.310618282403944,Clay,9.232995082699295,9.265200012681767
25.298954095262925,11.430762630882487,18.364858363072706,52.17961697416122,Sandy,4.573166098928203,10.438778231616595
23.489573037651404,11.43637145141587,17.46297224453364,79.31787518218803,Clay,8.461938661543734,10.23561970626972
20.3480097068016,10.876951477619455,15.612480592210527,65.71109653919711,Loam,4.52323477634296,9.205139350851715
25.205688924418084,10.03923331538798,17.622461119903033,68.70704631173999,Loam,4.243890180725104,10.073418125158241
21.813088858821686,11.34572247193364,16.579405665377664,79.06470549260037,Clay,1.5676294759929466,11.241357613635676
26.420777291905544,11.183628267482757,18.80220277969415,55.08807129830555,Clay,4.2640605649197285,8.59362772672901
22.241727297298592,9.291918578117953,15.766822937708273,72.07360673811223,Clay,5.37416938599807,8.476578436492762
29.649803215052618,8.852796454206198,19.251299834629407,57.381238532179815,Clay,0.22504327428686466,10.58547372511428
22.65024012299129,10.203712590523974,16.42697635675763,74.78134687259919,Loam,4.441130051754064,9.495323022251965
24.033815451382974,13.098040302990375,18.565927877186674,47.22630165245213,Sandy,7.813562183952003,6.4260406813355315
27.440551652109008,7.521785848692199,17.481168750400602,77.90744708257118,Sandy,6.800460563742698,11.352672094146488
21.307407050698135,7.06494946849512,14.186178259596627,48.75086833643519,Loam,6.35156988863935,6.184698613425841
25.68237980381239,10.329521682473034,18.005950743142712,53.04882027923726,Sandy,9.095554284372025,10.490378137258459
28.921428262847286,10.101775403712036,19.511601833279663,70.24768936427122,Loam,0.1803200982523001,10.552764856225878
20.17755029631632,10.346683328740816,15.262116812528568,55.75020566261627,Sandy,5.570475861922342,11.718666511691582
25.553901575596914,10.487906395817001,18.02090398570696,64.32845507065787,Clay,7.873488484097071,6.3248064504139245
25.779648382745272,9.55359549073039,17.66662193673783,57.78294004277714,Clay,5.413353827012672,9.581141164706946
27.34546861533193,12.979726877204165,20.162597746268048,69.69479748359127,Clay,3.2389555258037914,8.567043423762318
21.289147867365756,6.798192043046969,14.043669955206362,49.13325009474443,Loam,1.3625056509197786,7.983797729157252
21.03863016074717,8.343005950439508,14.69081805559334,42.33831948947508,Loam,8.875630718161913,6.541911361794439
26.565824696850694,9.793490479701905,18.1796575882763,51.99717589892265,Sandy,4.70762392387603,9.375924718027855
25.890954019699556,6.7136223776916655,16.30228819869561,58.97234659473721,Sandy,8.781151969857014,8.874244354047683
25.75147855103763,9.648291191135858,17.699884871086745,46.72080208770714,Sandy,5.8585212243316835,6.627326748906146
26.039344628490927,13.322940331456037,19.68114247997348,54.19189158625555,Loam,6.741921166150008,9.6749370425825
22.959925835264528,10.041772976591924,16.500849405928225,55.99932073174274,Sandy,8.042611543784501,10.427718721517632
25.696761091483012,10.461401811437367,18.07908145146019,42.29567374753094,Clay,6.591555446001344,10.60366980632189
25.879217419896044,7.47967046965484,16.679443944775443,63.33228992736818,Sandy,3.980548406789377,11.432239129574565
22.856945745920896,8.767277183921045,15.81211146492097,75.3737371188515,Clay,5.13633383928651,8.456824451332663
30.0,9.249607239352127,19.624803619676065,46.0697165181221,Loam,8.030455246758798,11.718436611732821
26.42149876273536,9.364569806487532,17.893034284611446,63.91232053606056,Clay,3.736502963729842,11.192576430496116
21.426089508392053,12.563287590007537,16.994688549199793,66.58956819643385,Clay,3.881214567684971,7.779009426143634
26.96966082590149,11.11538212145025,19.04252147367587,56.77338721677153,Clay,0.9569011605800115,6.955698224096751
22.075954989318035,7.777084086125936,14.926519537721985,68.0439034945708,Loam,9.145844352217477,8.61233637676808
27.361253811227357,10.49300955686401,18.927131684045683,56.42926173964048,Loam,0.9103631494544173,8.4113922477358
28.47578673702221,10.996443496993571,19.73611511700789,60.1854915190974,Loam,6.482091774485559,9.454315831987227
22.537953044944867,12.280298077042533,17.4091255609937,40.29412178217708,Loam,4.131944788027977,9.500317393966487
27.890128387732965,13.161081373136748,20.525604880434855,67.66880456538755,Sandy,4.056193902554424,10.499921906279852
26.238342780809496,7.969811616344263,17.10407719857688,66.45370715778898,Loam,6.795518365726839,9.05933968923366
27.46618047998347,8.378284977579323,17.922232728781395,41.53603509305378,Clay,0.6709373262987872,6.628935845644593
30.0,7.4848442821707675,18.742422141085385,54.73000429580532,Loam,5.937057829514346,11.149748013318636
24.26383565199139,9.531960281786038,16.897897966888713,79.16127363166669,Sandy,7.720317859723548,7.858587499111122
22.73879150692753,10.93271674889267,16.8357541279101,56.829462502744676,Sandy,8.282127578865943,11.827784761839553
22.33145671112343,11.974669033178204,17.153062872150816,60.07781620527367,Sandy,1.705303893937753,6.7071606520786204
22.552569145103686,9.848097952714955,16.20033354890932,76.39720632638874,Clay,8.974190500781736,11.74950703339502
24.76869487175769,9.360304953490312,17.064499912624,68.69047503463025,Loam,6.561460918474422,6.546070841295101
26.02345592444993,10.30351598449748,18.163485954473707,63.28280524496894,Loam,8.818548008206829,7.3862168276823565
25.830072397990058,8.329714196739953,17.079893297365004,71.9121872536429,Loam,4.852807171101983,6.2794796525192496
27.481549747108073,14.179077443389547,20.83031359524881,74.57465065823894,Clay,5.42033345097202,10.23067887983397
25.03900567563372,6.784677945763883,15.911841810698801,58.27552286949067,Clay,9.19038277028671,11.101792419430751
29.36060223147195,10.36948115779145,19.8650416946317,59.00433459727341,Sandy,8.999095433546717,8.604426490895882
24.20602950028613,14.04721243845928,19.126620969372706,55.44203742607343,Sandy,4.48160873369002,11.571132450254577
30.0,10.013599689119996,20.00679984456,78.66824560073843,Loam,2.7441263163568177,9.541794430533598
26.87700204329502,9.61992192999701,18.248461986646014,67.88665017161401,Clay,3.9317043456426415,9.780042812679138
22.42852733075115,9.285109154379146,15.856818242565149,43.328922648322894,Clay,3.8776432852974976,11.07251521020462
21.78732250581666,9.639216636475185,15.713269571145922,74.51838493252075,Loam,2.8686687498279397,7.780801230311034
26.447417245729557,12.74569694935306,19.596557097541307,59.222397633450726,Loam,2.685796043329666,8.125594327965754
24.329611644022446,5.576276177340986,14.952943910681716,42.7501562568995,Sandy,8.610629364797195,11.435711515167867
27.142001482276275,13.066867402592651,20.104434442434464,61.98869020653244,Sandy,0.6986192068466168,11.405780976232583
26.419712873720634,7.15208569509971,16.78589928441017,56.686571159028084,Sandy,6.776111820995942,11.858896657205225
24.78151326202938,9.466695341531171,17.124104301780278,75.109976194505,Loam,1.728200514564523,11.411029898650026
22.459618845794786,9.141511159402675,15.80056500259873,48.15978414437549,Loam,3.4450589339406323,6.764232216200165
20.455458325942406,11.17710653954144,15.816282432741922,73.05858437968732,Sandy,0.6154303413483686,10.942345716821924
23.660455143798938,6.803751296232505,15.232103220015722,62.307547647418104,Sandy,2.6997363685546203,8.459030868657564
27.569196382970418,10.924345332163886,19.246770857567153,42.18441212853876,Clay,7.684210711172421,11.944808135675627
25.642281232390612,14.048619246573704,19.845450239482158,78.87381205301938,Clay,8.850153245472587,8.833685785972806
21.262783663864035,7.273651990814379,14.268217827339207,60.504609764128,Sandy,2.2152715190236707,9.323016495013324
25.519542777553546,10.379412335220792,17.94947755638717,51.6350741692633,Sandy,4.635478392589219,9.178649491540792
26.15595213918651,8.676035644406781,17.415993891796646,58.77627367957032,Clay,4.703240479372064,7.930422179149667
22.3484276913966,10.85177441238607,16.600101051891336,74.31431134069956,Sandy,8.735753057597343,6.450132533357509
25.461175317836584,10.038295554831505,17.749735436334046,52.19612497540254,Clay,7.627990528758054,11.373907382411511
25.174626155338,8.71702618191138,16.94582616862469,47.707055859468014,Clay,5.130772183680499,10.816054875157722
21.571089106508133,10.975744569742147,16.27341683812514,45.16284987723526,Clay,6.707472004717734,6.837160683358015
26.07336208104485,13.608696219573487,19.84102915030917,51.91437593560845,Loam,8.473550539093669,10.660609628100438
26.682353579104703,9.618192416545403,18.150272997825052,71.20192348160174,Loam,0.09538954025544943,9.75507999630366
28.24915372952583,11.439515884296364,19.844334806911096,58.865054607810464,Sandy,4.028900310500486,8.454862727505734
28.16140615610471,7.413454084257673,17.78743012018119,49.0992641477416,Clay,9.072431672770787,7.524126894573376
20.866991896128727,8.087127246363982,14.477059571246354,46.64739998438997,Loam,7.403130308439514,11.158372701013395
22.18652488025463,10.944812555760755,16.565668718007693,53.30917906041516,Sandy,5.428413743340746,10.201129555764318
26.54510580162598,12.96823205707193,19.756668929348955,77.59697491542835,Sandy,5.2964452703513345,9.286439456814822
26.541357852736628,10.71122669757132,18.626292275153972,53.721068503600975,Sandy,3.477700976044378,9.657411203390785
26.545143058918143,9.373883938953691,17.959513498935916,79.5249630381854,Sandy,5.205205336415145,6.546397092493086
30.0,9.998582810846708,19.999291405423353,59.40921823061424,Sandy,6.553831994634533,8.843518565467152
26.7126715320795,7.499184532060565,17.105928032070032,47.166556731606036,Clay,4.18363038428793,7.162201756714212
28.406696920541798,11.209030652710734,19.807863786626264,75.64560367174037,Sandy,7.14153146392174,7.250302074052952
27.86200529047961,11.76466612464682,19.813335707563212,58.414214925393075,Clay,8.612322272603858,9.9678237737212
26.954173753917395,9.09581933433384,18.024996544125617,68.38685374018098,Loam,1.5468484818486117,11.467536911005729
24.054192266078964,9.059915704480996,16.55705398527998,79.34846332836608,Sandy,4.5154702281742445,8.42253966287008
27.276907661479804,10.531756459304097,18.90433206039195,42.00701401279896,Loam,4.080200912850811,7.246495638073142
22.681524356387285,9.126560527918809,15.904042442153047,43.867782391502686,Clay,6.874648040497281,9.892481623419926
24.289544179779973,9.867734770748354,17.078639475264165,68.81826965851025,Clay,2.4986746525792936,11.227122278101906
23.54390935651269,14.199443578333032,18.87167646742286,51.273000131818876,Loam,6.402509149522762,10.489912806734946
25.245622418158966,9.505948598508006,17.375785508333486,47.37205587800396,Sandy,8.77489241731488,11.212543383219522
30.0,9.283319695957555,19.64165984797878,41.57447519278918,Sandy,4.181315997936227,9.219328026064796
19.398204422224758,8.704916388729682,14.05156040547722,40.87386847944807,Loam,9.110156999792201,10.511257466215145
27.058780571123542,11.488383942999874,19.273582257061708,70.97942412479163,Loam,9.931637389334785,6.840387356153618
20.161852386431043,9.637551653563794,14.899702019997418,45.377337094782,Loam,1.0609204994795207,8.089647692179149
23.5842044026317,8.701253923357148,16.142729162994424,58.70882463884604,Sandy,2.3305318798485866,8.337294986889134
28.2668517909021,12.642608064546025,20.45472992772406,64.23587260717932,Sandy,9.503797514820931,9.067774477476208
25.19284005728639,12.839206009027274,19.01602303315683,57.13407202275385,Sandy,9.583276864813868,11.574458161540942
21.76676566621208,8.79915286852259,15.282959267367335,41.08426609344932,Loam,0.977072753867585,11.245779361333046
22.854088872220096,6.266920097278767,14.560504484749432,71.34006010351635,Sandy,0.1499850037713668,6.807152953735107
27.038793246804026,12.015027379673844,19.526910313238936,40.42052898166614,Clay,1.6110002325642225,7.036737911294779
22.80890010484859,8.630740348479993,15.719820226664291,70.47559577509936,Loam,9.960127833822483,8.145843297533467
25.649375768745923,11.581251198325537,18.61531348353573,75.73217975152491,Sandy,1.7999961661068686,7.744463195344044
25.13671551971144,6.059792364576329,15.598253942143884,57.31359684228689,Loam,5.025476067220231,9.688625718937573
23.04519895718255,11.785194676598618,17.415196816890585,61.42169892391193,Clay,8.48417726430511,11.41665628658727
30.0,7.577656141438437,18.78882807071922,59.07933570470615,Clay,0.2040161068820634,11.773749250035522
26.901757066954033,11.461528238133049,19.18164265254354,55.56834474493755,Loam,6.044889822584595,9.921617715211358
18.924572240027178,10.028546135672869,14.476559187850023,75.49698141481441,Loam,2.770254488696243,11.02895520840652
25.559362944308283,8.09212116120671,16.825742052757498,75.75734042679963,Clay,8.623349164397316,9.151213201384783
23.014640605694836,9.18592737414644,16.100283989920637,53.43265458566138,Loam,2.834611492640792,7.249961681160238
27.557300004388672,11.372636913913402,19.464968459151038,64.60279016058792,Clay,6.867557202819089,9.148130472560865
22.622437784701898,10.211788906230469,16.417113345466184,77.07630248583456,Clay,6.742196324473969,9.330495608625906
24.655790675599302,11.168825960944968,17.912308318272135,78.48233995765406,Sandy,2.2149354885964003,10.454745385281338
26.51496183694137,13.95288116903097,20.23392150298617,60.3583616168819,Loam,0.34799199868350117,7.319297938244095
27.597265582510364,6.871516776577897,17.23439117954413,58.11299221137307,Loam,4.092495737853973,8.209862292520391
21.39911077883267,13.234425149937248,17.316767964384958,51.14777263714103,Sandy,2.891931519658697,8.184164815287398
23.996496292477154,10.208711875046426,17.10260408376179,78.35487492761641,Clay,8.089777496137087,11.756637574446989
23.575164066517132,8.202431903353745,15.888797984935438,45.7125721789147,Loam,8.003641884553453,8.663669761960314
23.040012302278864,7.33937274852202,15.189692525400442,63.193183041909,Sandy,4.570239521926255,10.53056380378888
30.0,9.621759218445932,19.810879609222965,51.302010700745555,Sandy,6.06512225323219,10.504868288246634
26.214945132882868,11.84330022384892,19.029122678365894,51.160331613911865,Loam,6.0425951598692516,7.593265108819448
21.217348136994865,9.744901759244932,15.481124948119898,56.19874349504754,Sandy,8.271581484276233,9.431218136230392
27.753585841164327,13.022309860494694,20.387947850829512,79.95171743262618,Clay,4.250024141231975,11.365817359911889
30.0,7.097648619896882,18.54882430994844,42.198652273592884,Sandy,2.7544667979050907,8.851186316741696
28.09739578165344,9.975822104307891,19.036608942980664,63.14167272814126,Clay,2.650349181405475,11.670705044055277
20.44189010213796,7.495213111173761,13.968551606655861,43.30288632141109,Clay,5.361922792822042,7.28674937594497
23.547297781401245,10.727263765249935,17.13728077332559,46.18083319962076,Loam,4.491482027322125,6.444954634644184
28.800733447559868,11.7737747801946,20.287254113877232,57.58251767091595,Sandy,4.401207709849362,11.348723238868496
22.876991603143658,9.158476412637894,16.017734007890777,60.41840525385766,Clay,0.9113733908970723,11.0860871877733
26.331458284438686,5.0,15.665729142219343,50.351696334580964,Clay,7.186037406901956,11.955539255603068
27.32390216028801,10.39789629359299,18.8608992269405,52.658285234976645,Sandy,2.137366879819107,10.076360928674557
22.21920858526575,10.87347710346702,16.546342844366386,43.47868081023732,Clay,1.9695363020872136,11.620127560002897
24.8214239318146,10.808589509923396,17.815006720868997,52.12879135377002,Sandy,4.127583202773934,10.961694150504666
18.0,12.471564383644308,15.235782191822153,78.66233757522176,Loam,2.277783416178014,11.066557998720521
21.92683707599713,7.857892640701902,14.892364858349517,77.78829526689927,Clay,5.838582673080154,9.41484942272561
